,id,date,NH4,BSK5,Suspended,O2,NO3,NO2,SO4,PO4,CL
1180,12,10.03.2004,0.43,3.5,11.0,13.3,8.7,0.23,84.8,0.09,29.5
1181,12,15.04.2004,0.1,9.1,10.0,18.8,1.6,0.05,37.9,0.04,22.3
1182,12,13.05.2004,0.64,5.9,11.0,7.2,2.5,0.2,41.2,0.53,33.9
1183,12,08.06.2004,0.53,5.7,14.0,6.9,2.4,0.04,33.6,0.09,30.4
1184,12,07.07.2004,0.73,10.1,15.0,1.9,6.47,0.58,37.8,1.07,49.1
1185,12,30.08.2004,0.021,7.5,10.0,4.7,3.7,0.41,28.3,0.49,31.8
1186,12,09.09.2004,0.31,4.1,16.0,4.0,3.8,0.09,29.2,0.29,31.8
1187,12,14.10.2004,0.24,8.7,18.0,8.4,2.07,0.16,27.8,0.31,28.3
1188,12,09.11.2004,0.13,4.8,14.0,8.1,8.1,0.02,47.5,0.13,28.4
1189,12,07.12.2004,0.91,3.6,10.0,5.2,4.7,0.08,50.5,0.08,28.3
1190,12,26.01.2005,0.35,3.2,11.0,16.2,37.0,0.08,38.3,0.12,30.0
1191,12,22.02.2005,0.27,5.31,11.0,16.5,5.1,0.12,22.5,0.07,33.6
1192,12,17.03.2005,1.96,9.1,7.0,16.2,6.1,0.32,31.8,0.04,31.4
1193,12,05.04.2005,0.43,5.9,9.0,5.9,7.2,0.08,31.8,0.09,27.0
1194,12,12.05.2005,2.94,5.3,9.0,9.3,1.4,0.05,36.7,0.09,20.8
1195,12,09.06.2005,0.72,5.3,7.0,8.6,2.0,0.17,34.8,0.2,19.1
1196,12,04.07.2005,0.52,5.3,13.0,5.3,0.1,0.14,26.2,0.07,24.3
1197,12,25.08.2005,0.78,7.7,12.0,5.3,1.5,0.16,28.4,0.15,25.2
1198,12,27.09.2005,0.83,5.3,10.0,8.1,1.7,0.11,29.5,0.2,28.7
1199,12,24.10.2005,0.43,4.6,12.0,9.3,1.8,0.16,40.1,0.24,20.9
1200,12,28.11.2005,0.57,4.9,24.0,7.7,3.2,0.06,34.1,0.14,24.1
1201,12,13.12.2005,0.26,5.9,15.0,10.2,13.6,0.19,25.6,0.21,31.4
1202,12,17.01.2006,0.42,3.4,10.0,11.9,7.7,0.15,30.9,0.1,32.2
1203,12,13.02.2006,1.1,4.7,11.0,10.9,4.6,0.03,36.6,0.18,28.9
1204,12,20.03.2006,0.41,1.5,11.0,12.6,7.6,0.12,21.9,0.06,37.6
1205,12,11.04.2006,0.52,4.0,11.0,12.6,7.2,0.14,18.5,0.2,32.4
1206,12,16.05.2006,0.69,5.8,19.0,9.4,0.6,0.19,26.3,0.42,26.3
1207,12,06.06.2006,0.2,1.8,11.0,8.5,0.8,0.06,38.5,0.21,18.4
1208,12,11.07.2006,0.21,5.0,6.0,6.9,2.9,0.24,41.8,0.24,22.8
1209,12,07.08.2006,0.54,5.2,8.0,4.2,1.8,0.21,30.7,0.27,30.8
1210,12,20.09.2006,0.25,5.6,10.0,5.6,1.6,0.03,32.1,0.19,21.9
1211,12,23.10.2006,0.41,6.9,12.0,9.7,1.6,0.06,27.1,0.32,26.3
1212,12,20.11.2006,0.62,7.8,9.0,18.1,2.5,0.35,40.2,0.26,22.8
1213,12,11.12.2006,0.08,5.2,5.0,7.6,4.0,0.05,35.3,0.03,28.0
1214,12,17.01.2007,0.07,5.6,14.0,11.2,4.9,0.15,28.2,0.1,27.1
1215,12,19.02.2007,0.27,1.7,5.0,9.1,6.9,0.04,34.4,0.11,30.6
1216,12,13.03.2007,0.22,6.9,8.0,12.5,4.8,0.11,34.4,0.14,24.3
1217,12,17.04.2007,0.32,5.8,6.0,9.1,4.5,0.2,34.0,0.08,32.4
1218,12,22.05.2007,0.81,4.2,9.0,4.5,1.0,0.07,30.5,0.13,30.6
1219,12,19.06.2007,0.34,6.0,8.0,6.4,2.9,0.18,17.6,0.71,28.5
1220,12,10.07.2007,0.53,4.5,20.0,6.4,0.66,0.06,18.1,1.15,22.8
1221,12,14.08.2007,0.91,9.8,10.0,3.0,7.0,0.056,27.9,0.32,34.8
1222,12,05.09.2007,1.26,9.1,7.0,7.0,1.6,0.21,20.9,1.46,32.7
1223,12,11.10.2007,0.24,7.1,11.0,8.3,1.1,0.03,24.3,0.41,22.6
1224,12,13.11.2007,0.6,5.7,11.0,9.8,4.7,0.22,14.3,0.06,38.3
1225,12,11.12.2007,0.91,1.5,48.0,8.6,2.9,0.05,15.3,0.07,27.8
1226,12,15.01.2008,1.7,3.7,10.0,8.9,5.4,0.37,23.8,1.2,36.0
1227,12,08.02.2008,0.98,5.2,11.0,9.8,4.8,0.06,44.5,0.052,27.2
1228,12,12.03.2008,0.29,6.0,13.0,10.09,2.2,0.044,39.1,0.08,26.3
1229,12,02.04.2008,0.32,2.6,16.5,7.6,6.8,0.12,49.3,0.25,28.9
1230,12,06.05.2008,0.31,1.9,7.0,5.4,0.99,0.047,28.7,0.18,28.6
1231,12,04.06.2008,1.08,5.52,7.5,4.7,1.76,0.044,24.4,0.91,25.4
1232,12,02.07.2008,0.96,3.0,13.0,3.78,12.04,0.441,26.5,1.25,27.58
1233,12,07.08.2008,0.25,4.44,28.9,5.21,1.5,0.042,29.6,1.28,26.5
1234,12,03.09.2008,0.3,2.8,11.0,5.9,3.47,0.07,27.6,0.62,28.3
1235,12,08.10.2008,0.29,6.6,11.0,5.9,0.54,0.026,27.1,0.29,22.1
1236,12,14.11.2008,0.26,4.6,8.0,8.1,8.1,1.5,31.0,0.44,29.1
1237,12,02.12.2008,0.36,3.3,6.0,8.1,5.0,0.04,37.1,0.08,20.1
1238,12,12.01.2009,0.25,1.2,13.0,9.2,9.55,0.14,34.1,0.162,28.4
1239,12,07.05.2009,0.25,7.26,10.0,6.7,2.13,0.16,42.6,0.46,25.0
1240,12,10.06.2009,0.23,4.04,6.0,3.4,1.31,0.035,34.6,0.6,28.4
1241,12,07.07.2009,0.21,2.98,4.0,2.4,1.02,0.043,26.0,0.381,24.3
1242,12,07.10.2009,0.52,4.4,8.0,8.4,2.35,0.056,34.0,0.499,28.8
1243,12,12.05.2010,0.31,2.0,10.0,4.0,2.17,0.083,23.3,0.3,21.7
1244,12,08.06.2010,0.42,3.0,10.0,4.9,2.44,0.021,46.4,0.4,20.8
1245,12,07.04.2011,0.4,1.6,10.0,9.1,3.8,0.07,72.6,0.08,27.3
1246,12,12.05.2011,0.26,8.3,8.0,9.7,1.03,0.074,70.8,0.024,24.7
1247,12,05.07.2011,0.18,3.2,6.0,6.0,0.12,0.02,46.3,0.058,26.4
1248,12,02.08.2011,1.27,6.9,12.0,4.4,1.28,0.53,18.8,0.56,31.7
1249,12,08.09.2011,0.19,5.2,10.0,8.2,1.01,0.039,26.6,0.31,25.5
1250,12,10.10.2011,0.95,4.7,9.0,6.0,2.59,0.22,19.9,2.62,42.2
1251,12,13.03.2012,1.2,1.9,3.0,7.5,8.1,0.12,24.9,1.11,38.7
1252,12,06.06.2012,1.2,8.0,9.0,6.5,7.4,0.44,23.4,0.22,39.6
1253,12,05.09.2012,2.08,3.72,9.0,5.9,2.21,0.21,36.6,0.25,36.1
1254,12,08.10.2012,0.18,6.0,8.0,5.0,2.4,0.079,37.5,0.38,37.0
1255,12,19.03.2013,0.1,11.8,5.0,15.8,11.1,0.36,35.4,0.61,29.9
1256,12,11.06.2013,0.061,7.0,13.0,4.03,2.8,0.1,33.9,0.23,23.4
1257,12,07.08.2013,0.29,4.38,4.0,6.7,1.8,0.32,36.17,0.59,24.9
1258,12,05.11.2013,0.15,3.0,6.0,6.5,1.62,0.17,41.62,0.38,27.3
1259,12,12.03.2014,0.11,11.5,5.0,7.3,5.6,0.17,34.6,0.23,27.9
1260,12,11.06.2014,0.11,12.9,12.0,5.92,2.6,0.1,32.19,0.24,27.31
1261,12,02.09.2014,0.22,5.9,8.0,7.33,14.6,0.16,35.8,0.14,39.8
1262,12,26.11.2014,0.13,3.6,9.0,7.8,0.97,0.03,31.11,0.23,24.8
1263,12,25.03.2015,0.13,11.2,13.0,10.3,0.32,0.11,26.2,0.04,38.6
1264,12,09.06.2015,0.11,8.6,9.0,4.8,2.6,0.1,41.49,0.4,27.2
1265,12,10.09.2015,0.23,8.2,14.0,5.1,3.0,0.27,43.1,0.28,33.9
1266,12,04.11.2015,0.24,5.4,8.0,9.0,2.6,0.075,44.3,0.05,42.1
1267,12,22.03.2016,0.093,3.2,7.0,13.8,5.0,0.2,37.7,0.26,39.9
1268,12,05.05.2016,0.26,5.0,5.0,5.6,0.19,0.02,32.3,0.18,26.3
1269,12,13.09.2016,1.8,6.4,9.0,16.6,8.3,0.84,50.6,1.9,70.2
1270,12,25.10.2016,2.87,4.4,14.0,7.8,3.86,0.32,39.9,0.43,50.0
1271,12,22.03.2017,0.16,1.5,9.0,7.2,4.4,0.11,35.5,0.03,46.3
1272,12,16.05.2017,0.13,6.4,14.0,5.3,1.36,0.05,41.1,0.19,40.2
1273,12,06.09.2017,0.24,2.2,14.0,8.3,8.1,0.14,68.6,0.84,36.3
1274,12,18.10.2017,0.13,8.3,9.0,6.68,1.22,0.009,50.3,0.23,24.8
1275,12,13.03.2018,2.1,4.4,11.0,9.7,4.2,0.4,63.9,0.86,44.3
1276,12,06.06.2018,0.9,8.6,16.0,4.3,0.0,0.91,60.0,0.4,78.3
1277,12,17.09.2018,0.19,5.3,11.0,9.9,0.0,0.06,32.4,0.15,40.8
1278,12,17.10.2018,0.33,3.7,7.0,7.1,0.0,0.1,20.2,0.49,35.7
1279,13,11.07.2006,0.18,6.2,6.0,6.2,3.7,0.33,30.9,0.27,26.3
1280,13,07.08.2006,0.54,8.0,7.0,4.2,1.8,0.23,31.1,0.32,31.2
1281,13,20.09.2006,0.33,3.8,8.0,5.6,4.1,0.03,40.8,0.2,28.0
1282,13,23.10.2006,0.28,6.5,6.0,11.27,1.3,0.03,27.8,0.32,27.1
1283,13,20.11.2006,0.79,5.8,7.0,18.4,1.3,0.29,57.7,0.29,33.3
1284,13,11.12.2006,0.11,4.7,11.0,6.6,6.5,0.35,32.8,0.17,33.3
1285,13,17.01.2007,0.36,4.2,11.0,7.7,6.5,0.55,33.8,0.29,35.0
1286,13,19.02.2007,0.28,7.7,9.0,12.6,10.1,0.09,38.5,0.17,35.0
1287,13,13.03.2007,0.17,8.4,11.0,13.2,6.1,0.26,37.9,0.11,23.8
1288,13,17.04.2007,0.25,5.8,6.0,7.7,6.1,0.24,33.1,0.21,27.1
1289,13,22.05.2007,2.6,6.8,14.0,3.9,2.2,0.42,37.7,0.17,34.1
1290,13,19.06.2007,0.56,10.7,11.0,6.4,9.3,0.41,35.9,0.32,37.6
1291,13,10.07.2007,0.65,8.7,10.0,6.7,4.28,0.18,40.4,1.35,43.7
1292,13,14.08.2007,0.2,8.4,6.0,3.9,6.1,0.43,24.5,0.21,34.8
1293,13,05.09.2007,2.02,9.1,10.0,5.2,1.0,0.53,21.2,1.69,35.3
1294,13,11.10.2007,0.31,4.7,11.0,6.1,1.9,0.15,21.7,0.86,26.1
1295,13,13.11.2007,0.25,8.6,13.0,10.1,5.2,0.25,14.0,0.02,38.3
1296,13,11.12.2007,1.27,5.2,29.0,7.0,6.4,0.29,22.1,0.043,42.7
1297,13,15.01.2008,2.9,4.2,13.0,6.7,6.9,0.44,28.2,0.99,45.7
1298,13,08.02.2008,0.95,6.4,10.0,10.7,6.2,0.21,50.9,0.075,36.89
1299,13,12.03.2008,0.45,3.4,12.0,7.88,4.2,0.19,36.8,0.15,35.1
1300,13,02.04.2008,0.37,1.4,10.5,6.5,9.8,0.33,62.7,0.24,32.5
1301,13,06.05.2008,0.41,3.95,9.0,4.4,2.4,0.05,41.0,0.31,22.0
1302,13,04.06.2008,0.49,5.37,6.0,5.4,4.3,0.34,33.2,1.49,30.7
1303,13,02.07.2008,0.34,2.2,12.0,5.99,3.7,0.031,37.8,1.11,17.56
1304,13,07.08.2008,0.29,5.1,29.0,6.68,3.4,0.11,38.2,1.29,28.6
1305,13,03.09.2008,0.34,5.27,10.0,5.3,5.59,0.212,35.1,0.73,33.6
1306,13,08.10.2008,0.26,10.0,12.0,5.6,1.5,0.055,26.6,0.31,25.6
1307,13,14.11.2008,0.95,3.5,22.0,9.6,4.8,0.22,44.5,0.17,31.8
1308,13,02.12.2008,4.9,3.9,5.0,8.1,9.7,0.97,62.2,0.06,62.7
1309,13,12.01.2009,2.1,4.6,11.0,9.2,10.7,0.49,36.6,0.244,36.8
1310,13,11.03.2009,0.18,4.9,10.0,9.9,12.2,0.12,53.5,0.09,31.8
1311,13,07.04.2009,0.38,3.5,6.0,8.1,1.02,0.1,57.8,0.12,28.6
1312,13,07.05.2009,0.28,8.8,9.0,8.0,4.32,0.21,47.4,0.2,29.2
1313,13,10.06.2009,0.25,3.4,13.0,6.57,1.92,0.029,38.2,0.73,27.5
1314,13,07.07.2009,0.34,6.2,10.0,3.9,0.32,0.544,34.5,0.38,29.3
1315,13,10.08.2009,0.89,8.15,6.0,3.4,6.91,0.212,33.0,0.41,43.5
1316,13,01.09.2009,2.38,8.3,9.0,4.5,2.23,0.286,31.1,0.422,25.1
1317,13,08.10.2009,1.16,5.4,10.0,9.9,2.87,0.24,25.2,0.55,27.6
1318,13,03.11.2009,0.55,4.2,8.0,10.8,8.0,0.198,45.8,0.169,35.1
1319,13,08.12.2009,0.12,4.12,1.66,63.0,7.4,7.2,24.9,0.034,91.5
1320,13,15.01.2010,1.3,3.8,10.0,9.2,8.87,0.197,58.4,0.282,38.2
1321,13,04.02.2010,2.42,3.5,12.0,11.5,9.84,0.235,59.1,0.398,45.5
1322,13,16.03.2010,0.52,4.6,8.0,9.9,5.4,0.033,55.9,0.111,36.5
1323,13,12.04.2010,0.52,6.3,8.0,9.3,5.4,0.33,38.9,0.11,29.5
1324,13,12.05.2010,2.11,1.9,11.0,8.4,3.21,0.29,44.3,0.62,32.1
1325,13,07.06.2010,0.42,5.6,7.0,6.0,3.6,0.072,27.7,0.38,25.2
1326,13,08.07.2010,1.43,5.3,11.0,5.06,1.04,0.16,26.6,0.55,26.9
1327,13,03.08.2010,1.32,6.4,5.0,4.3,4.26,0.42,18.8,0.48,26.9
1328,13,06.09.2010,0.87,2.9,7.0,5.8,7.42,0.54,24.2,0.8,31.7
1329,13,14.10.2010,2.01,3.8,9.0,6.7,2.36,0.27,49.6,0.25,35.9
1330,13,15.11.2010,1.62,9.6,15.0,10.2,3.26,0.28,52.5,0.11,36.8
1331,13,01.12.2010,1.35,4.2,12.0,11.2,3.7,0.56,56.4,0.053,39.1
1332,13,10.01.2011,1.24,4.8,11.0,12.8,6.5,0.37,71.5,0.61,47.7
1333,13,01.02.2011,1.4,6.1,10.0,11.8,8.4,0.21,67.7,0.38,49.1
1334,13,11.03.2011,1.53,6.2,7.0,14.06,10.6,0.33,87.6,0.44,38.6
1335,13,05.04.2011,1.91,3.2,9.0,6.9,4.8,0.18,75.5,0.16,32.6
1336,13,10.05.2011,0.954,8.0,12.0,10.4,6.85,0.65,75.2,0.131,36.9
1337,13,06.06.2011,0.62,9.8,12.0,7.5,7.5,3.17,62.0,0.27,36.1
1338,13,04.07.2011,1.86,10.9,11.0,11.9,0.81,0.32,65.5,0.87,36.7
1339,13,02.08.2011,1.86,5.8,12.0,4.7,3.51,0.78,31.4,0.453,36.9
1340,13,08.09.2011,1.55,7.6,15.0,6.0,3.1,0.32,43.2,0.44,48.4
1341,13,10.10.2011,0.98,4.8,10.0,5.7,3.05,0.32,18.4,1.52,47.5
1342,13,08.11.2011,0.211,5.7,9.0,10.7,4.35,0.28,17.9,0.032,42.2
1343,13,05.12.2011,1.01,4.8,11.0,9.1,5.05,0.66,58.8,0.118,30.8
1344,13,11.01.2012,0.72,9.4,9.0,13.0,9.4,0.76,37.7,0.14,40.5
1345,13,13.02.2012,2.0,2.6,8.0,8.2,5.2,1.27,42.0,0.57,51.9
1346,13,12.03.2012,1.8,4.5,6.0,7.5,7.2,0.56,23.5,1.35,53.7
1347,13,05.04.2012,0.2,11.0,7.0,11.6,2.5,0.48,39.7,0.059,35.2
1348,13,15.05.2012,2.68,6.0,8.0,5.3,10.8,1.09,53.8,0.16,41.0
1349,13,06.06.2012,2.83,6.4,6.0,5.4,9.4,0.8,42.4,0.24,41.4
1350,13,05.07.2012,2.62,7.4,10.0,9.9,2.9,0.28,14.4,0.17,29.9
1351,13,08.08.2012,3.67,4.36,14.0,6.5,7.95,1.57,63.2,0.17,63.4
1352,13,04.09.2012,6.5,16.2,15.0,17.4,2.53,1.0,62.2,0.3,37.0
1353,13,08.10.2012,0.26,9.0,6.0,8.5,2.98,0.048,58.2,0.38,37.0
1354,13,06.11.2012,2.0,8.7,10.0,9.8,1.7,1.7,40.5,0.19,43.1
1355,13,13.12.2012,0.8,3.1,9.0,12.4,1.7,0.26,39.7,0.17,47.3
1356,13,25.01.2013,0.75,2.8,9.0,7.7,6.03,0.3,58.19,0.15,39.1
1357,13,20.02.2013,0.85,5.1,6.0,15.2,7.7,0.18,20.8,0.37,34.5
1358,13,19.03.2013,0.15,12.5,7.0,17.35,7.2,0.27,42.8,0.8,33.2
1359,13,04.04.2013,0.2,3.1,5.0,8.7,13.1,0.36,43.3,0.78,24.9
1360,13,15.05.2013,0.18,5.3,6.0,4.65,9.6,0.33,41.7,0.88,34.6
1361,13,11.06.2013,0.082,9.65,12.0,4.03,2.6,0.56,41.5,0.25,20.7
1362,13,09.07.2013,0.2,4.1,11.0,11.0,4.2,0.072,41.6,0.21,23.2
1363,13,07.08.2013,3.84,3.74,8.0,9.4,1.0,0.91,42.78,0.41,34.01
1364,13,11.09.2013,3.7,7.0,5.0,19.07,1.5,0.59,44.3,0.37,36.2
1365,13,08.10.2013,1.68,8.7,9.0,8.4,1.55,0.67,48.49,0.37,30.7
1366,13,05.11.2013,5.3,2.4,4.0,5.58,2.32,2.53,40.81,0.39,34.1
1367,13,03.12.2013,0.65,3.1,6.0,6.1,1.97,0.21,35.56,0.19,29.9
1368,13,09.01.2014,0.1,6.4,5.0,10.75,7.25,0.043,43.37,0.35,38.4
1369,13,04.02.2014,1.2,4.0,8.0,6.6,7.35,0.14,21.01,0.37,27.3
1370,13,12.03.2014,1.05,11.8,11.0,8.7,7.0,0.27,40.5,0.39,25.9
1371,13,09.04.2014,1.6,9.6,10.0,9.4,5.87,0.27,40.95,0.32,31.24
1372,13,29.04.2014,1.47,14.5,4.0,8.88,5.05,0.24,38.1,0.03,30.7
1373,13,11.06.2014,1.07,15.2,6.0,5.92,2.8,0.56,42.02,0.25,26.4
1374,13,08.07.2014,1.04,13.0,13.0,8.72,0.46,1.01,37.98,0.26,23.9
1375,13,12.08.2014,0.43,10.5,7.0,7.94,16.1,1.55,39.9,0.84,58.0
1376,13,02.09.2014,0.64,8.8,7.0,7.64,14.6,0.25,61.0,0.95,44.9
1377,13,15.10.2014,1.18,8.8,8.0,8.7,2.4,0.36,54.5,0.27,34.9
1378,13,26.11.2014,1.0,8.0,7.0,11.8,2.1,0.37,41.35,0.37,29.9
1379,13,15.12.2014,1.0,3.8,12.0,7.8,1.94,0.21,36.23,0.18,57.9
1380,13,28.01.2015,0.14,5.1,9.0,8.9,1.7,0.05,43.1,0.34,42.1
1381,13,28.02.2015,0.48,5.3,13.0,8.72,1.8,0.19,41.35,0.36,35.98
1382,13,25.03.2015,0.82,11.8,15.0,9.3,2.3,0.13,33.5,0.18,40.4
1383,13,15.04.2015,0.92,8.0,13.0,11.5,3.1,0.14,36.22,0.1,37.73
1384,13,13.05.2015,0.24,14.5,4.0,9.02,17.94,0.2,40.14,0.39,38.61
1385,13,09.06.2015,0.23,11.6,10.0,6.71,3.3,0.56,43.51,0.27,29.83
1386,13,09.07.2015,0.37,12.2,15.0,11.4,3.2,0.22,45.7,0.25,42.1
1387,13,11.08.2015,0.58,9.0,18.0,3.2,4.8,0.17,44.2,0.36,61.07
1388,13,10.09.2015,0.72,8.8,10.0,4.8,13.2,0.19,41.9,0.85,44.4
1389,13,06.10.2015,1.1,6.4,16.0,5.8,14.8,0.44,43.8,0.48,43.0
1390,13,04.11.2015,1.7,5.1,7.0,7.5,12.4,0.38,59.8,0.46,68.4
1391,13,08.12.2015,0.43,3.5,18.0,6.4,13.7,1.7,54.7,0.35,53.7
1392,13,27.01.2016,0.84,5.1,9.0,9.5,14.2,0.84,43.1,1.51,56.2
1393,13,01.02.2016,0.89,5.4,17.0,8.6,15.1,0.63,42.6,1.45,57.9
1394,13,22.03.2016,0.14,9.0,17.0,13.0,17.5,0.59,39.3,1.43,45.1
1395,13,21.04.2016,0.87,2.9,13.0,12.8,6.67,0.64,61.0,0.32,56.5
1396,13,05.05.2016,0.39,5.2,6.0,3.6,19.2,1.26,52.2,0.36,55.3
1397,13,08.06.2016,1.76,2.4,12.0,6.0,21.6,2.5,59.8,0.84,36.9
1398,13,05.07.2016,2.3,5.8,17.0,4.1,13.7,0.16,61.4,0.4,49.1
1399,13,25.08.2016,0.56,8.4,17.0,9.9,9.8,0.17,57.0,0.97,53.5
1400,13,13.09.2016,2.8,8.8,15.0,4.7,5.1,0.72,56.6,3.2,69.3
1401,13,25.10.2016,0.16,5.8,15.0,9.4,1.63,0.03,37.4,0.18,53.5
1402,13,22.11.2016,0.39,6.6,11.0,8.1,13.6,0.44,66.7,0.28,56.8
1403,13,20.12.2016,1.34,4.3,12.0,7.5,9.2,0.26,77.9,0.89,53.3
1404,13,18.01.2017,1.11,3.6,10.0,8.0,5.6,1.03,53.6,0.91,55.9
1405,13,17.02.2017,1.43,5.0,9.0,8.9,16.1,0.77,52.2,0.93,58.6
1406,13,22.03.2017,0.15,7.0,15.0,5.9,8.1,0.52,37.6,0.1,56.8
1407,13,19.04.2017,0.18,9.8,13.0,6.3,7.8,0.13,52.8,0.44,35.0
1408,13,16.05.2017,0.28,14.5,11.0,8.0,3.1,0.26,44.1,0.42,41.9
1409,13,21.06.2017,0.26,5.72,13.0,6.6,0.76,0.27,89.3,0.97,80.4
1410,13,06.07.2017,0.33,3.54,16.0,5.0,6.1,0.34,53.8,1.42,78.7
1411,13,26.07.2017,0.18,5.3,15.0,2.2,0.86,0.08,49.5,0.56,57.7
1412,13,18.08.2017,0.46,6.8,10.0,6.9,5.4,6.0,55.4,0.56,102.8
1413,13,06.09.2017,0.21,3.3,13.0,2.5,11.4,0.33,55.0,1.18,77.9
1414,13,18.10.2017,0.79,9.0,16.0,6.0,9.1,0.35,53.3,0.73,67.4
1415,13,23.11.2017,0.27,5.2,13.0,4.8,3.5,0.16,47.5,0.1,46.1
1416,13,12.12.2017,0.57,8.6,13.0,8.6,5.6,0.12,60.5,0.16,58.5
1417,13,17.01.2018,0.27,2.1,18.0,6.37,7.07,0.18,43.8,0.47,47.2
1418,13,13.02.2018,0.45,3.9,14.0,6.7,9.47,0.436,67.6,0.29,63.6
1419,13,13.03.2018,1.65,3.3,20.0,9.4,5.56,0.39,48.4,0.86,47.9
1420,13,17.04.2018,2.3,11.6,20.0,12.6,5.2,0.39,66.7,0.19,40.0
1421,13,15.05.2018,0.28,3.5,15.0,7.5,4.1,0.62,58.3,0.31,34.3
1422,13,06.06.2018,0.41,9.2,14.0,4.7,4.4,1.35,82.6,3.95,91.9
1423,13,04.07.2018,0.28,4.6,10.0,5.5,4.82,0.42,34.05,0.96,51.48
1424,13,17.09.2018,0.96,10.6,9.0,13.0,9.5,0.15,74.8,0.54,119.1
1425,13,17.10.2018,0.69,8.6,13.0,9.2,2.6,0.43,36.6,1.1,57.0
1426,13,14.11.2018,1.72,5.1,7.0,7.0,3.38,0.7,31.5,0.084,51.6
1427,13,11.12.2018,1.42,8.2,10.0,9.2,5.58,0.71,42.7,0.62,65.4
1428,14,10.01.2000,1.3,1.9,9.0,15.8,6.3,0.3,40.1,1.61,31.3
1429,14,01.02.2000,2.2,2.5,8.0,10.6,8.8,0.27,27.8,0.15,31.3
1430,14,01.03.2000,0.68,4.1,11.0,10.3,8.8,0.09,45.8,0.02,28.6
1431,14,04.04.2000,0.81,3.4,13.0,8.7,4.6,0.09,47.4,0.03,23.2
1432,14,16.05.2000,0.27,3.0,10.0,6.5,3.0,0.05,22.9,0.28,23.2
1433,14,05.06.2000,0.72,3.8,12.0,9.6,1.0,0.06,24.5,0.22,22.3
1434,14,04.07.2000,0.1,4.4,15.0,6.4,2.3,0.17,20.4,0.44,23.2
1435,14,01.08.2000,0.37,2.9,18.0,5.8,1.5,0.24,16.3,0.58,24.1
1436,14,13.09.2000,0.16,6.0,9.0,8.1,0.9,0.02,13.1,0.39,25.9
1437,14,03.10.2000,0.41,8.5,11.0,10.0,0.7,0.03,16.3,0.27,22.3
1438,14,11.10.2000,0.68,3.1,25.4,6.6,0.96,0.06,16.4,0.07,22.3
1439,14,14.11.2000,0.91,6.0,7.0,11.1,2.9,0.09,35.3,0.21,30.1
1440,14,18.12.2000,1.41,3.0,9.0,10.8,5.4,0.05,31.2,0.17,30.0
1441,14,10.01.2001,0.54,2.8,13.0,12.1,5.5,0.14,21.1,0.54,29.5
1442,14,13.02.2001,0.55,4.7,14.0,13.4,4.6,0.07,32.0,0.08,28.6
1443,14,11.03.2001,0.23,5.9,9.0,12.0,5.6,0.07,23.2,0.0,25.0
1444,14,10.04.2001,0.82,4.4,14.0,11.1,2.2,0.02,30.6,0.06,20.2
1445,14,14.05.2001,1.08,5.7,10.0,13.4,1.0,0.04,37.7,0.18,22.5
1446,14,05.06.2001,1.14,4.0,18.0,7.0,0.67,0.05,23.7,0.18,19.8
1447,14,03.07.2001,0.08,2.0,9.0,3.7,1.6,0.01,38.6,0.43,20.9
1448,14,06.08.2001,0.21,2.8,11.0,5.9,3.38,0.04,25.4,0.56,15.8
1449,14,06.09.2001,0.07,3.6,8.0,7.4,2.3,0.36,24.7,0.3,22.7
1450,14,15.10.2001,0.31,5.5,10.0,10.8,1.8,0.04,28.0,0.0,26.3
1451,14,15.11.2001,0.24,7.1,12.0,16.4,2.3,0.03,27.7,0.04,28.1
1452,14,11.12.2001,0.12,7.1,8.0,12.4,2.5,0.06,24.4,0.023,28.9
1453,14,15.01.2002,0.7,4.9,12.0,5.6,9.4,0.04,24.1,0.27,34.2
1454,14,05.02.2002,0.92,4.7,13.0,11.2,8.5,0.34,34.4,0.44,50.9
1455,14,13.03.2002,0.33,5.4,19.0,15.8,1.7,0.03,34.9,0.05,29.8
1456,14,09.04.2002,0.01,5.7,6.0,13.0,2.8,0.14,37.8,0.07,26.8
1457,14,14.05.2002,0.2,5.1,5.0,5.6,2.8,0.11,39.5,0.25,22.7
1458,14,06.06.2002,0.2,4.2,19.0,6.5,1.4,0.13,21.5,0.3,26.0
1459,14,16.07.2002,0.22,11.7,8.0,11.9,1.2,0.04,12.3,0.48,26.3
1460,14,13.08.2002,0.82,4.7,20.0,6.0,2.2,0.14,20.79,0.49,21.9
1461,14,11.09.2002,0.28,11.1,26.0,6.0,1.1,0.11,18.5,0.58,27.2
1462,14,01.10.2002,0.25,5.1,11.0,7.6,1.8,0.07,16.7,0.22,228.0
1463,14,13.11.2002,0.5,2.7,9.0,6.9,2.9,0.01,26.2,0.32,24.9
1464,14,05.12.2002,0.51,3.4,8.0,10.7,1.2,0.09,24.4,0.54,33.3
1465,14,22.01.2003,0.38,2.9,12.0,8.8,3.7,0.12,44.5,0.31,28.1
1466,14,20.02.2003,0.44,3.5,13.0,9.1,6.4,0.2,22.7,0.92,29.8
1467,14,25.03.2003,0.93,3.0,19.0,17.9,4.5,0.29,25.3,0.28,12.8
1468,14,16.04.2003,0.14,6.2,14.0,13.9,1.9,0.17,22.7,0.4,22.5
1469,14,13.05.2003,0.1,5.4,11.0,1.9,1.2,0.16,33.3,0.003,16.2
